DR_NO,Date Rptd,DATE OCC,TIME OCC,AREA,AREA NAME,Rpt Dist No,Part 1-2,Crm Cd,Crm Cd Desc,Mocodes,Vict Age,Vict Sex,Vict Descent,Premis Cd,Premis Desc,Weapon Used Cd,Weapon Desc,Status,Status Desc,Crm Cd 1,Crm Cd 2,Crm Cd 3,Crm Cd 4,LOCATION,Cross Street,LAT,LON
210708442,05/05/2021 12:00:00 AM,04/25/2021 12:00:00 AM,800,7,Wilshire,782,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,1814 2000 0448 1309,40,M,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626,,,,6000    CADILLAC                     AV,,34.0374,-118.3742
211113909,10/10/2021 12:00:00 AM,10/10/2021 12:00:00 AM,435,11,Northeast,1162,2,890,FAILURE TO YIELD,1501,0,X,X,101,STREET,,,IC,Invest Cont,890,,,,VIRGIL                       PL,FOUNTAIN                     AV,34.0957,-118.2867
211109309,06/05/2021 12:00:00 AM,06/05/2021 12:00:00 AM,600,11,Northeast,1118,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,5600    ALDAMA                       ST,,34.1139,-118.1978
210400968,08/11/2021 12:00:00 AM,08/11/2021 12:00:00 AM,1200,4,Hollenbeck,461,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0416 0913 1402,32,M,H,213,WAREHOUSE,311.0,HAMMER,AO,Adult Other,230,998.0,,,200 S  MISSION                      RD,,34.0457,-118.2279
210209476,05/16/2021 12:00:00 AM,05/15/2021 12:00:00 AM,1330,2,Rampart,279,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,900    GRATTAN                      ST,,34.0499,-118.2725
211305198,01/24/2021 12:00:00 AM,01/22/2021 12:00:00 AM,1800,13,Newton,1327,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329,38,M,H,102,SIDEWALK,,,IC,Invest Cont,740,,,,2000    COMPTON                      AV,,34.0186,-118.2445
211318241,10/31/2021 12:00:00 AM,10/31/2021 12:00:00 AM,145,13,Newton,1367,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1100 0432 0430 0906 1822 0851,21,M,B,101,STREET,106.0,UNKNOWN FIREARM,IC,Invest Cont,230,,,,1800 E  53RD                         ST,,33.9993,-118.2432
211805615,02/01/2021 12:00:00 AM,02/01/2021 12:00:00 AM,1600,18,Southeast,1822,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,BROADWAY                     BL,CENTURY                      BL,0.0,0.0
210711247,07/24/2021 12:00:00 AM,07/24/2021 12:00:00 AM,830,7,Wilshire,788,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1300,28,M,K,108,PARKING LOT,,,IC,Invest Cont,740,,,,4000 W  WASHINGTON                   BL,,34.0399,-118.3273
210204470,01/14/2021 12:00:00 AM,01/13/2021 12:00:00 AM,1300,2,Rampart,218,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,101,STREET,,,IC,Invest Cont,420,,,,GLENDALE                     BL,PARK                         AV,34.0759,-118.2615
212104502,01/15/2021 12:00:00 AM,01/15/2021 12:00:00 AM,1530,21,Topanga,2134,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),1606 0344 0321 0930 1420,27,F,W,101,STREET,,,IC,Invest Cont,420,,,,22100    CANTLAY                      ST,,34.202,-118.6103
210805145,01/29/2021 12:00:00 AM,01/28/2021 12:00:00 AM,1720,8,West LA,897,1,330,BURGLARY FROM VEHICLE,1307 0344 0346,27,F,H,101,STREET,,,IC,Invest Cont,330,,,,3300 S  CANFIELD                     AV,,34.0297,-118.3953
211713372,10/04/2021 12:00:00 AM,10/01/2021 12:00:00 AM,1200,17,Devonshire,1756,2,354,THEFT OF IDENTITY,0930 1822 1501,34,F,H,602,BANK,,,IC,Invest Cont,354,,,,17800    MERRIDY                      ST,,34.2522,-118.5216
211712594,07/26/2021 12:00:00 AM,07/26/2021 12:00:00 AM,1516,17,Devonshire,1764,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0104 0344,0,X,X,405,CLOTHING STORE,,,IC,Invest Cont,442,,,,9300    TAMPA                        AV,,34.244,-118.5583
211813033,07/04/2021 12:00:00 AM,07/04/2021 12:00:00 AM,1345,18,Southeast,1832,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1822 1300 0400,40,M,H,101,STREET,500.0,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,230,,,,100 E  104TH                        ST,,33.9419,-118.2739
210804253,01/09/2021 12:00:00 AM,01/09/2021 12:00:00 AM,500,8,West LA,882,1,330,BURGLARY FROM VEHICLE,0321 0344 1822 1609,33,M,A,123,PARKING UNDERGROUND/BUILDING,,,IC,Invest Cont,330,,,,2000    BELOIT                       AV,,34.0407,-118.4419
211508952,05/06/2021 12:00:00 AM,01/26/2021 12:00:00 AM,1040,15,N Hollywood,1516,2,668,"EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)",,0,,,203,OTHER BUSINESS,,,IC,Invest Cont,668,,,,6700    LANKERSHIM                   BL,,34.1921,-118.3878
212114521,09/28/2021 12:00:00 AM,09/28/2021 12:00:00 AM,130,21,Topanga,2111,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),0344 1420,62,F,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,331,,,,8200    WOODLAKE                     AV,,34.2183,-118.6322
211916063,11/27/2021 12:00:00 AM,05/13/2021 12:00:00 AM,1100,19,Mission,1901,1,310,BURGLARY,0344 1605,51,M,B,221,PUBLIC STORAGE,,,IC,Invest Cont,310,,,,16000    FOOTHILL                     BL,,34.3261,-118.4889
212116628,11/19/2021 12:00:00 AM,11/18/2021 12:00:00 AM,2200,21,Topanga,2155,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,22100    OXNARD                       ST,,34.1828,-118.6102
212107560,04/10/2021 12:00:00 AM,04/10/2021 12:00:00 AM,1810,21,Topanga,2175,1,440,THEFT PLAIN - PETTY ($950 & UNDER),2032 0344 1420 0930,25,M,W,402,MARKET,,,IC,Invest Cont,440,,,,22600    VENTURA                      BL,,34.1673,-118.6192
210110279,05/15/2021 12:00:00 AM,01/20/2021 12:00:00 AM,1100,1,Central,182,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,101,STREET,,,IC,Invest Cont,420,,,,1000 S  FLOWER                       ST,,34.0438,-118.2634
211001068,11/23/2021 12:00:00 AM,11/23/2021 12:00:00 AM,1830,10,West Valley,1035,2,946,OTHER MISCELLANEOUS CRIME,1402 0913 0361 0321,25,F,H,108,PARKING LOT,,,IC,Invest Cont,946,,,,6600    ETIWANDA                     AV,,34.1903,-118.5317
210212459,07/26/2021 12:00:00 AM,07/26/2021 12:00:00 AM,1120,2,Rampart,236,2,888,TRESPASSING,1822 1501,22,M,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,888,,,,100 S  MOUNTAIN VIEW                AV,,34.0648,-118.2708
211225069,12/12/2021 12:00:00 AM,12/12/2021 12:00:00 AM,1900,12,77th Street,1258,2,900,VIOLATION OF COURT ORDER,0602 0913 1309 2000,29,F,B,726,POLICE FACILITY,,,AO,Adult Other,900,,,,7600 S  BROADWAY,,33.9703,-118.2783
210218882,12/14/2021 12:00:00 AM,12/14/2021 12:00:00 AM,1800,2,Rampart,248,2,237,CHILD NEGLECT (SEE 300 W.I.C.),0602 1257 0913 0552 2002,3,F,H,102,SIDEWALK,,,AO,Adult Other,237,,,,300 S  UNION                        AV,,34.0609,-118.268
210816287,11/08/2021 12:00:00 AM,11/08/2021 12:00:00 AM,1300,8,West LA,853,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,SAWTELLE                     BL,SANTA MONICA                 BL,34.0465,-118.4484
211012470,09/15/2021 12:00:00 AM,09/15/2021 12:00:00 AM,1730,10,West Valley,1023,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1300 0329 1822,21,F,B,122,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,740,,,,18800    SHERMAN                      WY,,34.201,-118.547
211812693,06/28/2021 12:00:00 AM,06/28/2021 12:00:00 AM,100,18,Southeast,1801,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,500 W  94TH                         ST,,33.9555,-118.2871
211820615,11/26/2021 12:00:00 AM,11/26/2021 12:00:00 AM,400,18,Southeast,1842,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0416 0445 0913 1810 2021,28,M,H,514,GROUP HOME,212.0,BOTTLE,IC,Invest Cont,230,,,,100 E  112TH                        ST,,33.933,-118.2739
212015969,10/20/2021 12:00:00 AM,10/19/2021 12:00:00 AM,2000,20,Olympic,2069,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,1000 S  WESTMORELAND                 AV,,34.0508,-118.2891
211412555,05/31/2021 12:00:00 AM,05/23/2021 12:00:00 AM,1201,14,Pacific,1496,1,121,"RAPE, FORCIBLE",2033 0527 1822,25,F,W,503,HOTEL,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,121,,,,6200 W  CENTURY                      BL,,33.9472,-118.3909
211704087,01/04/2021 12:00:00 AM,01/04/2021 12:00:00 AM,1940,17,Devonshire,1782,1,210,ROBBERY,0916 0913 0411 0206 1817 1402 1218 0344 0416,63,M,W,101,STREET,500.0,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,210,998.0,,,TAMPA                        AV,BUSINESS CENTER              DR,34.231,-118.5535
210904133,01/05/2021 12:00:00 AM,01/03/2021 12:00:00 AM,530,9,Van Nuys,966,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329,36,M,W,108,PARKING LOT,,,IC,Invest Cont,745,,,,4700    WOODMAN                      AV,,34.156,-118.4312
221204216,12/31/2021 12:00:00 AM,12/30/2021 12:00:00 AM,1151,12,77th Street,1263,1,330,BURGLARY FROM VEHICLE,0344,39,F,B,101,STREET,,,IC,Invest Cont,330,,,,8100 S  WESTERN                      AV,,33.9655,-118.309
211114088,10/13/2021 12:00:00 AM,10/13/2021 12:00:00 AM,330,11,Northeast,1112,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,4600    VERDUGO                      RD,,34.1336,-118.2334
211812098,06/16/2021 12:00:00 AM,06/16/2021 12:00:00 AM,1510,18,Southeast,1834,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1202 1300 0432 0302 1310 0913,64,F,B,101,STREET,109.0,SEMI-AUTOMATIC PISTOL,IC,Invest Cont,230,,,,AVALON                       BL,105TH                        ST,33.941,-118.2652
210313512,07/25/2021 12:00:00 AM,07/25/2021 12:00:00 AM,1815,3,Southwest,333,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0450 0302 0334 1100 1210 1309 1310 1822 0342,35,M,B,301,GAS STATION,102.0,HAND GUN,IC,Invest Cont,230,,,,4400 W  ADAMS                        BL,,34.0326,-118.3358
212114277,09/23/2021 12:00:00 AM,09/23/2021 12:00:00 AM,1130,21,Topanga,2136,2,946,OTHER MISCELLANEOUS CRIME,0603,52,M,H,501,SINGLE FAMILY DWELLING,,,AO,Adult Other,946,,,,7500    VARIEL                       AV,,34.2047,-118.5994
210413320,09/28/2021 12:00:00 AM,09/28/2021 12:00:00 AM,1320,4,Hollenbeck,427,2,624,BATTERY - SIMPLE ASSAULT,0416 0555,58,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,4600    HUNTINGTON                   DR,,0.0,0.0
210616243,09/21/2021 12:00:00 AM,09/21/2021 12:00:00 AM,1530,6,Hollywood,639,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0913 0344,0,X,X,236,VISION CARE FACILITY*,,,IC,Invest Cont,440,,,,5400    HOLLYWOOD                    BL,,34.1036,-118.3049
211216151,07/10/2021 12:00:00 AM,07/10/2021 12:00:00 AM,130,12,77th Street,1283,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329,42,F,O,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,740,,,,9400 S  DENKER                       AV,,33.9503,-118.3047
211320710,12/22/2021 12:00:00 AM,12/21/2021 12:00:00 AM,2200,13,Newton,1331,1,330,BURGLARY FROM VEHICLE,0344 1307,32,M,H,123,PARKING UNDERGROUND/BUILDING,,,IC,Invest Cont,330,,,,200 E  28TH                         ST,,34.0223,-118.2676
211817838,10/01/2021 12:00:00 AM,10/01/2021 12:00:00 AM,2300,18,Southeast,1804,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1822 0342 1300 0450,16,M,B,101,STREET,109.0,SEMI-AUTOMATIC PISTOL,IC,Invest Cont,230,,,,8800 S  CENTRAL                      AV,,33.9571,-118.2564
210205977,02/19/2021 12:00:00 AM,02/19/2021 12:00:00 AM,1600,2,Rampart,295,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0352 1206 0216 0344 0913 1820 0443 1813 0319 1266,50,F,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,341,,,,1200 W  WASHINGTON                   BL,,34.0423,-118.2804
210310809,05/26/2021 12:00:00 AM,05/26/2021 12:00:00 AM,2110,3,Southwest,397,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 1814 0913 1310 0329 0411 0216 1251 2024 1307,20,F,H,101,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,,,,BUDLONG,43RD                         ST,34.0055,-118.2959
210615192,08/30/2021 12:00:00 AM,08/30/2021 12:00:00 AM,1345,6,Hollywood,638,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1300 0329 1822 0400 0431 1309,45,M,H,108,PARKING LOT,512.0,MACE/PEPPER SPRAY,IC,Invest Cont,230,745.0,,,HOLLYWOOD,WESTERN,34.1018,-118.3093
211104736,01/23/2021 12:00:00 AM,01/22/2021 12:00:00 AM,1600,11,Northeast,1147,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,1500    CYPRESS                      AV,,34.0976,-118.2316
211916535,12/09/2021 12:00:00 AM,12/08/2021 12:00:00 AM,1000,19,Mission,1944,2,624,BATTERY - SIMPLE ASSAULT,1259 0416,16,M,H,721,HIGH SCHOOL,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,11100    OMELVENY                     AV,,34.2722,-118.4417
211410560,04/26/2021 12:00:00 AM,04/26/2021 12:00:00 AM,1915,14,Pacific,1494,1,440,THEFT PLAIN - PETTY ($950 & UNDER),1820 0344 1300,30,F,H,102,SIDEWALK,,,IC,Invest Cont,440,,,,200    WORLD                        WY,,33.9452,-118.4033
210814577,09/27/2021 12:00:00 AM,09/27/2021 12:00:00 AM,1315,8,West LA,853,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1300 1609 1822,0,M,B,108,PARKING LOT,,,AA,Adult Arrest,740,,,,1600    BUTLER                       AV,,34.0437,-118.4503
210715058,11/02/2021 12:00:00 AM,11/02/2021 12:00:00 AM,1220,7,Wilshire,722,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0302 1309 1822,30,M,O,102,SIDEWALK,102.0,HAND GUN,IC,Invest Cont,230,,,,COLGATE                      AV,SAN VICENTE,34.0706,-118.3753
210204326,01/08/2021 12:00:00 AM,01/08/2021 12:00:00 AM,1055,2,Rampart,299,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0344 1822 0342 0327,0,X,X,203,OTHER BUSINESS,500.0,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,442,,,,1400 W  PICO                         BL,,34.0433,-118.274
210905858,02/17/2021 12:00:00 AM,02/17/2021 12:00:00 AM,1045,9,Van Nuys,933,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 2004 2021,67,F,W,103,ALLEY,,,IC,Invest Cont,440,,,,14500    VICTORY                      BL,,34.1867,-118.449
211009573,06/28/2021 12:00:00 AM,06/27/2021 12:00:00 AM,2230,10,West Valley,1011,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,1414 0429 0400 0913 2000 1813 0448 0444,32,F,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,626,,,,19300    SATICOY                      ST,,34.2084,-118.5542
210615071,08/27/2021 12:00:00 AM,08/24/2021 12:00:00 AM,921,6,Hollywood,632,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 1822 1501,46,M,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,440,,,,8000    SELMA                        AV,,0.0,0.0
210308540,04/08/2021 12:00:00 AM,04/08/2021 12:00:00 AM,1400,3,Southwest,356,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,101,STREET,,,IC,Invest Cont,420,,,,3700    HALLDALE                     AV,,34.02,-118.3029
211507258,03/12/2021 12:00:00 AM,02/12/2021 12:00:00 AM,1140,15,N Hollywood,1555,1,480,BIKE - STOLEN,0344,32,F,H,116,OTHER/OUTSIDE,,,IC,Invest Cont,480,,,,11300    RIVERSIDE                    DR,,34.1556,-118.3773
210610874,06/08/2021 12:00:00 AM,06/07/2021 12:00:00 AM,2100,6,Hollywood,659,1,510,VEHICLE - STOLEN,,0,,,707,GARAGE/CARPORT,,,IC,Invest Cont,510,,,,1400 N  KINGSLEY                     DR,,34.0967,-118.3031
211313154,07/23/2021 12:00:00 AM,07/23/2021 12:00:00 AM,1454,13,Newton,1395,1,510,VEHICLE - STOLEN,9999,0,M,W,101,STREET,,,IC,Invest Cont,510,,,,65TH                         ST,AVALON                       BL,33.9806,-118.2652
210619674,11/28/2021 12:00:00 AM,11/28/2021 12:00:00 AM,400,6,Hollywood,648,2,437,RESISTING ARREST,1501 1822 2004,0,X,X,101,STREET,500.0,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,437,,,,LANEWOOD,LA BREA,34.1,-118.3113
211309927,05/19/2021 12:00:00 AM,05/19/2021 12:00:00 AM,2000,13,Newton,1383,2,624,BATTERY - SIMPLE ASSAULT,2002 0562 0444 0429 0416,56,F,B,501,SINGLE FAMILY DWELLING,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,624,,,,5800    BRENTWOOD                    ST,,33.9869,-118.2772
210909776,05/27/2021 12:00:00 AM,05/07/2021 12:00:00 AM,1100,9,Van Nuys,914,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,101,STREET,,,IC,Invest Cont,420,,,,VOSE                         ST,HALBRENT                     AV,34.1985,-118.4652
211916293,12/03/2021 12:00:00 AM,11/18/2021 12:00:00 AM,2200,19,Mission,1987,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0344 1300,68,F,H,101,STREET,,,IC,Invest Cont,420,,,,8500    KATHERINE                    AV,,34.2249,-118.443
210614326,08/15/2021 12:00:00 AM,08/15/2021 12:00:00 AM,1020,6,Hollywood,636,1,210,ROBBERY,0400 0416 0429 0417 0344 1822 0342,36,M,H,102,SIDEWALK,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,HOLLYWOOD                    BL,CHEROKEE,34.1016,-118.3348
210513652,09/12/2021 12:00:00 AM,09/12/2021 12:00:00 AM,2230,5,Harbor,558,2,624,BATTERY - SIMPLE ASSAULT,1822 0917 0417 0446 1266,28,M,W,152,UNDERPASS/BRIDGE*,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,400 N  BEACON                       ST,,33.746,-118.2804
212017029,11/14/2021 12:00:00 AM,11/14/2021 12:00:00 AM,115,20,Olympic,2001,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,0913 2004 1241 1821 0419 0416,44,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,626,,,,5000    ROSEWOOD                     AV,,34.0794,-118.3135
211916443,12/07/2021 12:00:00 AM,12/04/2021 12:00:00 AM,2200,19,Mission,1964,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0385 1402,56,M,B,108,PARKING LOT,,,IC,Invest Cont,420,998.0,,,9400    VAN NUYS                     BL,,34.2389,-118.4536
211416785,08/18/2021 12:00:00 AM,08/17/2021 12:00:00 AM,1800,14,Pacific,1453,1,330,BURGLARY FROM VEHICLE,1300 0344,23,M,W,707,GARAGE/CARPORT,,,IC,Invest Cont,330,,,,4200    GLENCOE                      AV,,33.9886,-118.4416
210606308,02/25/2021 12:00:00 AM,02/24/2021 12:00:00 AM,2140,6,Hollywood,643,1,210,ROBBERY,1402 1822 1100 0430,0,M,W,101,STREET,102.0,HAND GUN,AA,Adult Arrest,210,998.0,,,1500 N  SIERRA BONITA                AV,,34.098,-118.3539
211214176,06/18/2021 12:00:00 AM,06/11/2021 12:00:00 AM,1800,12,77th Street,1258,2,900,VIOLATION OF COURT ORDER,0913,23,F,H,726,POLICE FACILITY,,,AO,Adult Other,900,,,,7600 S  BROADWAY,,33.9703,-118.2783
210415269,11/23/2021 12:00:00 AM,11/23/2021 12:00:00 AM,700,4,Hollenbeck,439,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329,0,M,X,401,MINI-MART,,,IC,Invest Cont,740,,,,5500    VALLEY                       BL,,34.0739,-118.1632
212011011,06/29/2021 12:00:00 AM,06/29/2021 12:00:00 AM,1840,20,Olympic,2076,1,761,BRANDISH WEAPON,0913 1820 0334 0432 0319,51,M,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",201.0,KNIFE WITH BLADE OVER 6 INCHES IN LENGTH,IC,Invest Cont,761,,,,1300 S  MARIPOSA                     AV,,34.0467,-118.2986
210913043,08/19/2021 12:00:00 AM,07/26/2021 12:00:00 AM,2345,9,Van Nuys,939,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),0344,44,F,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,331,,,,MORSE,VICTORY                      BL,34.1867,-118.4159
211320930,12/27/2021 12:00:00 AM,12/27/2021 12:00:00 AM,1620,13,Newton,1383,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,2000 0432 0913,38,F,H,501,SINGLE FAMILY DWELLING,511.0,VERBAL THREAT,IC,Invest Cont,930,,,,60TH                         ST,BROADWAY,33.9851,-118.2783
211517684,11/19/2021 12:00:00 AM,11/18/2021 12:00:00 AM,1900,15,N Hollywood,1591,1,330,BURGLARY FROM VEHICLE,1302 1609 1307 0344,21,F,O,108,PARKING LOT,,,IC,Invest Cont,330,,,,12500    VENTURA                      BL,,34.1427,-118.4052
212009450,05/21/2021 12:00:00 AM,05/21/2021 12:00:00 AM,2000,20,Olympic,2071,1,210,ROBBERY,1822 0444 0401 2051 0910,24,M,H,801,MTA BUS,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,VENICE                       BL,WESTERN,34.0436,-118.309
211705254,02/02/2021 12:00:00 AM,02/02/2021 12:00:00 AM,1600,17,Devonshire,1701,2,624,BATTERY - SIMPLE ASSAULT,0408 0913 1804 1300 0416,42,M,H,118,CONSTRUCTION SITE,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,11600    MANCHESTER                   WY,,34.2846,-118.5733
211207490,02/23/2021 12:00:00 AM,02/23/2021 12:00:00 AM,1555,12,77th Street,1258,1,210,ROBBERY,0344 0444 0342 0429,44,M,H,101,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,MAIN                         ST,77TH                         ST,33.9698,-118.2739
211413497,06/17/2021 12:00:00 AM,06/16/2021 12:00:00 AM,2030,14,Pacific,1414,1,310,BURGLARY,0344 1609,0,X,X,203,OTHER BUSINESS,,,IC,Invest Cont,310,,,,800    LINCOLN                      BL,,33.9976,-118.467
210915228,10/12/2021 12:00:00 AM,10/11/2021 12:00:00 AM,1600,9,Van Nuys,911,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,FIRMAMENT                    AV,VANOWEN                      ST,34.1939,-118.4729
211305162,01/26/2021 12:00:00 AM,01/26/2021 12:00:00 AM,1830,13,Newton,1331,2,647,THROWING OBJECT AT MOVING VEHICLE,1309 1312 0202,19,M,H,101,STREET,500.0,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,647,,,,MAIN                         ST,32ND                         ST,34.0203,-118.2716
211820827,11/30/2021 12:00:00 AM,11/30/2021 12:00:00 AM,550,18,Southeast,1834,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0913 1814 1243 0444 0429 0416 0400,25,F,B,501,SINGLE FAMILY DWELLING,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,,,,300 E  107TH                        ST,,33.9393,-118.2695
210605594,02/08/2021 12:00:00 AM,02/08/2021 12:00:00 AM,1045,6,Hollywood,629,1,330,BURGLARY FROM VEHICLE,1612 1609 1822,23,F,H,109,PARK/PLAYGROUND,,,IC,Invest Cont,330,,,,2100    FERN DELL                    DR,,34.115,-118.3124
210509552,05/26/2021 12:00:00 AM,05/24/2021 12:00:00 AM,1900,5,Harbor,527,1,310,BURGLARY,0344 0358 1607,0,X,X,118,CONSTRUCTION SITE,,,IC,Invest Cont,310,,,,700    PIER A                       ST,,33.7602,-118.2691
212006128,03/02/2021 12:00:00 AM,03/02/2021 12:00:00 AM,500,20,Olympic,2053,2,434,FALSE IMPRISONMENT,0913 2000 0429 0408 0432,46,F,O,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,434,,,,1000 S  OXFORD                       AV,,34.0517,-118.3074
211913290,09/14/2021 12:00:00 AM,09/12/2021 12:00:00 AM,1000,19,Mission,1981,1,330,BURGLARY FROM VEHICLE,1307 0344,23,M,H,101,STREET,,,IC,Invest Cont,330,,,,PARTHENIA,SEPULVEDA,34.2283,-118.4677
210116662,09/11/2021 12:00:00 AM,09/11/2021 12:00:00 AM,928,1,Central,152,2,624,BATTERY - SIMPLE ASSAULT,0416 2004 0444,23,F,W,101,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,500 W  6TH                          ST,,34.048,-118.2542
